Q (mW/m2),U (mW/m2),X,Y,Lat,Lon
59.856,25.013,2539759,-683950,-66.13,105.072
64.483,24.273,2535743,-679938,-66.173,105.01
61.354,25.251,2539759,-679938,-66.139,104.988
67.667,23.599,2503614,-675925,-66.456,105.109
67.789,23.598,2507630,-675925,-66.422,105.085
69.125,23.971,2511646,-675925,-66.388,105.062
62.366,27.009,2515662,-675925,-66.353,105.039
64.941,28.017,2523694,-675925,-66.285,104.994
65.56,28.312,2527710,-675925,-66.251,104.971
65.657,28.073,2531727,-675925,-66.216,104.948
66.66,25.021,2535743,-675925,-66.182,104.926
62.646,25.486,2539759,-675925,-66.148,104.903
62.768,25.992,2543775,-675925,-66.114,104.881
66.971,23.557,2495582,-671913,-66.534,105.069
68.542,23.797,2499598,-671913,-66.5,105.046
68.598,23.697,2503614,-671913,-66.465,105.023
69.317,23.803,2507630,-671913,-66.431,105.0
70.43,24.123,2511646,-671913,-66.397,104.977
70.612,24.339,2515662,-671913,-66.363,104.954
64.379,27.665,2519678,-671913,-66.328,104.931
64.398,27.721,2523694,-671913,-66.294,104.909
68.258,28.854,2527710,-671913,-66.26,104.886
68.071,28.573,2531727,-671913,-66.226,104.863
67.951,28.301,2535743,-671913,-66.191,104.841
67.479,25.462,2539759,-671913,-66.157,104.819
64.036,26.151,2543775,-671913,-66.123,104.796
67.625,24.028,2491566,-667901,-66.577,105.006
68.295,23.805,2495582,-667901,-66.543,104.983
69.97,23.921,2499598,-667901,-66.509,104.96
70.72,23.984,2503614,-667901,-66.475,104.937
71.003,23.972,2507630,-667901,-66.44,104.914
68.002,23.399,2511646,-667901,-66.406,104.892
69.318,23.705,2515662,-667901,-66.372,104.869
72.123,24.847,2519678,-667901,-66.337,104.846
66.051,28.33,2523694,-667901,-66.303,104.824
69.434,28.77,2527710,-667901,-66.269,104.801
70.622,29.043,2531727,-667901,-66.235,104.779
69.975,28.872,2535743,-667901,-66.2,104.756
70.222,28.997,2539759,-667901,-66.166,104.734
68.551,30.733,2543775,-667901,-66.132,104.712
69.695,24.525,2479518,-663888,-66.689,104.989
64.5,24.121,2483534,-663888,-66.655,104.966
68.14,24.589,2487550,-663888,-66.621,104.943
67.974,24.128,2491566,-663888,-66.587,104.92
69.169,24.091,2495582,-663888,-66.552,104.897
72.075,24.306,2499598,-663888,-66.518,104.874
72.69,24.297,2503614,-663888,-66.484,104.851
71.983,23.981,2507630,-663888,-66.449,104.829
70.403,25.588,2511646,-663888,-66.415,104.806
71.258,25.54,2515662,-663888,-66.381,104.783
73.802,24.532,2519678,-663888,-66.346,104.761
69.124,29.115,2523694,-663888,-66.312,104.738
70.774,29.515,2527710,-663888,-66.278,104.716
72.867,29.757,2531727,-663888,-66.244,104.694
72.963,30.084,2535743,-663888,-66.209,104.671
72.333,30.029,2539759,-663888,-66.175,104.649
72.846,37.722,2543775,-663888,-66.141,104.627
68.701,30.606,2547791,-663888,-66.106,104.605
67.782,29.937,2551807,-663888,-66.072,104.583
67.98,27.43,2471486,-659876,-66.767,104.949
68.522,26.885,2475502,-659876,-66.733,104.926
69.017,25.941,2479518,-659876,-66.699,104.903
70.634,23.789,2483534,-659876,-66.664,104.88
71.685,28.366,2487550,-659876,-66.63,104.857
67.763,24.157,2491566,-659876,-66.596,104.834
69.512,24.128,2495582,-659876,-66.561,104.811
71.992,24.439,2499598,-659876,-66.527,104.788
73.589,24.503,2503614,-659876,-66.493,104.766
71.051,24.122,2507630,-659876,-66.458,104.743
70.694,24.704,2511646,-659876,-66.424,104.72
72.392,24.698,2515662,-659876,-66.39,104.698
74.642,24.829,2519678,-659876,-66.355,104.676
67.258,29.806,2523694,-659876,-66.321,104.653
66.748,30.511,2527710,-659876,-66.287,104.631
72.429,30.262,2531727,-659876,-66.253,104.609
74.642,31.29,2535743,-659876,-66.218,104.587
73.015,31.874,2539759,-659876,-66.184,104.564
72.413,29.462,2543775,-659876,-66.15,104.542
70.169,28.741,2547791,-659876,-66.115,104.521
68.376,29.789,2551807,-659876,-66.081,104.499
68.738,29.379,2555823,-659876,-66.047,104.477
68.381,27.106,2467470,-655864,-66.811,104.885
69.789,28.175,2471486,-655864,-66.776,104.862
70.203,27.383,2475502,-655864,-66.742,104.839
71.269,26.697,2479518,-655864,-66.708,104.816
71.069,25.855,2483534,-655864,-66.673,104.793
70.108,23.846,2487550,-655864,-66.639,104.77
77.047,24.162,2491566,-655864,-66.605,104.748
77.695,25.083,2495582,-655864,-66.57,104.725
76.051,28.055,2499598,-655864,-66.536,104.702
73.993,27.508,2503614,-655864,-66.502,104.68
73.181,26.17,2507630,-655864,-66.467,104.657
74.29,25.267,2511646,-655864,-66.433,104.635
75.314,25.123,2515662,-655864,-66.399,104.612
77.19,25.457,2519678,-655864,-66.364,104.59
75.404,26.187,2523694,-655864,-66.33,104.568
68.386,30.946,2527710,-655864,-66.296,104.546
71.308,31.01,2531727,-655864,-66.261,104.524
74.362,30.923,2535743,-655864,-66.227,104.502
74.662,30.812,2539759,-655864,-66.193,104.48
73.211,30.142,2543775,-655864,-66.158,104.458
71.284,29.504,2547791,-655864,-66.124,104.436
69.118,25.781,2551807,-655864,-66.09,104.414
68.194,25.54,2555823,-655864,-66.056,104.392
69.864,29.292,2559839,-655864,-66.021,104.371
73.023,36.605,2463453,-651851,-66.854,104.821
74.605,34.711,2467470,-651851,-66.82,104.798
70.029,26.11,2471486,-651851,-66.785,104.775
69.768,26.145,2475502,-651851,-66.751,104.752
71.91,26.774,2479518,-651851,-66.717,104.729
73.115,26.53,2483534,-651851,-66.682,104.707
72.817,26.137,2487550,-651851,-66.648,104.684
73.129,25.816,2491566,-651851,-66.614,104.661
70.771,25.741,2495582,-651851,-66.579,104.639
72.724,24.675,2499598,-651851,-66.545,104.616
83.899,23.752,2503614,-651851,-66.511,104.594
78.26,30.018,2507630,-651851,-66.476,104.571
74.373,25.928,2511646,-651851,-66.442,104.549
78.141,25.991,2515662,-651851,-66.408,104.527
76.606,26.598,2519678,-651851,-66.373,104.505
73.333,27.559,2523694,-651851,-66.339,104.483
72.946,27.978,2527710,-651851,-66.305,104.46
73.126,31.58,2531727,-651851,-66.27,104.439
69.537,31.951,2535743,-651851,-66.236,104.417
72.434,31.358,2539759,-651851,-66.202,104.395
71.781,30.575,2543775,-651851,-66.167,104.373
71.595,29.981,2547791,-651851,-66.133,104.351
71.369,26.297,2551807,-651851,-66.099,104.33
70.078,26.006,2555823,-651851,-66.064,104.308
70.113,29.44,2559839,-651851,-66.03,104.286
69.689,30.579,2463453,-647839,-66.863,104.734
68.907,30.335,2467470,-647839,-66.829,104.711
76.278,36.862,2471486,-647839,-66.794,104.688
74.069,26.969,2475502,-647839,-66.76,104.665
75.285,25.58,2479518,-647839,-66.726,104.643
68.523,29.617,2483534,-647839,-66.691,104.62
70.109,31.901,2487550,-647839,-66.657,104.597
68.547,30.919,2491566,-647839,-66.623,104.575
71.01,31.378,2495582,-647839,-66.588,104.552
72.352,31.644,2499598,-647839,-66.554,104.53
74.729,25.149,2503614,-647839,-66.52,104.508
81.542,28.077,2507630,-647839,-66.485,104.485
74.784,26.513,2511646,-647839,-66.451,104.463
77.379,26.613,2515662,-647839,-66.417,104.441
78.318,26.801,2519678,-647839,-66.382,104.419
77.18,27.241,2523694,-647839,-66.348,104.397
75.779,27.542,2527710,-647839,-66.313,104.375
75.987,27.625,2531727,-647839,-66.279,104.353
67.945,32.312,2535743,-647839,-66.245,104.332
69.029,31.454,2539759,-647839,-66.21,104.31
70.105,30.267,2543775,-647839,-66.176,104.288
71.184,30.195,2547791,-647839,-66.142,104.267
72.107,29.803,2551807,-647839,-66.107,104.245
71.561,29.258,2555823,-647839,-66.073,104.224
72.858,35.395,2559839,-647839,-66.039,104.202
67.975,28.486,2563855,-647839,-66.004,104.181
69.065,28.652,2459437,-643827,-66.907,104.67
70.329,29.452,2463453,-643827,-66.872,104.647
69.485,28.986,2467470,-643827,-66.838,104.624
68.989,27.848,2471486,-643827,-66.803,104.601
68.421,27.149,2475502,-643827,-66.769,104.578
69.679,27.289,2479518,-643827,-66.735,104.556
68.517,34.589,2483534,-643827,-66.7,104.533
75.383,33.429,2487550,-643827,-66.666,104.511
65.876,28.631,2491566,-643827,-66.632,104.488
70.469,31.373,2495582,-643827,-66.597,104.466
70.53,31.26,2499598,-643827,-66.563,104.444
73.917,26.436,2503614,-643827,-66.528,104.422
82.504,24.826,2507630,-643827,-66.494,104.4
78.956,31.276,2511646,-643827,-66.46,104.377
76.174,29.18,2515662,-643827,-66.425,104.355
72.93,27.009,2519678,-643827,-66.391,104.334
74.751,26.318,2523694,-643827,-66.357,104.312
75.315,27.21,2527710,-643827,-66.322,104.29
74.303,27.681,2531727,-643827,-66.288,104.268
71.551,28.626,2535743,-643827,-66.254,104.246
65.662,30.868,2539759,-643827,-66.219,104.225
67.716,29.506,2543775,-643827,-66.185,104.203
71.231,29.833,2547791,-643827,-66.15,104.182
72.137,30.188,2551807,-643827,-66.116,104.16
72.314,29.559,2555823,-643827,-66.082,104.139
71.812,28.935,2559839,-643827,-66.047,104.118
70.327,27.604,2563855,-643827,-66.013,104.096
67.29,26.414,2455421,-639814,-66.95,104.605
67.729,26.766,2459437,-639814,-66.916,104.582
68.427,27.288,2463453,-639814,-66.881,104.559
69.144,27.475,2467470,-639814,-66.847,104.537
68.02,26.682,2471486,-639814,-66.812,104.514
67.867,26.054,2475502,-639814,-66.778,104.491
69.103,26.201,2479518,-639814,-66.744,104.469
66.394,31.184,2483534,-639814,-66.709,104.447
72.52,37.816,2487550,-639814,-66.675,104.424
72.966,28.117,2491566,-639814,-66.64,104.402
64.061,28.691,2495582,-639814,-66.606,104.38
65.759,29.517,2499598,-639814,-66.572,104.358
72.593,26.906,2503614,-639814,-66.537,104.335
75.08,26.058,2507630,-639814,-66.503,104.313
81.991,25.198,2511646,-639814,-66.468,104.292
83.729,25.174,2515662,-639814,-66.434,104.27
82.823,26.286,2519678,-639814,-66.4,104.248
77.907,29.534,2523694,-639814,-66.365,104.226
71.618,26.727,2527710,-639814,-66.331,104.204
71.866,26.755,2531727,-639814,-66.297,104.183
70.598,28.264,2535743,-639814,-66.262,104.161
69.489,27.982,2539759,-639814,-66.228,104.14
66.932,29.686,2543775,-639814,-66.193,104.118
70.991,30.441,2547791,-639814,-66.159,104.097
71.758,30.04,2551807,-639814,-66.125,104.076
71.759,29.402,2555823,-639814,-66.09,104.054
71.849,28.941,2559839,-639814,-66.056,104.033
73.983,24.756,2563855,-639814,-66.022,104.012
81.477,29.604,2447389,-635802,-67.028,104.563
73.941,28.535,2451405,-635802,-66.993,104.54
67.868,25.718,2455421,-635802,-66.959,104.517
67.839,25.809,2459437,-635802,-66.924,104.495
66.416,25.131,2463453,-635802,-66.89,104.472
66.833,25.457,2467470,-635802,-66.856,104.449
67.131,25.642,2471486,-635802,-66.821,104.427
65.929,25.713,2475502,-635802,-66.787,104.404
70.98,29.789,2479518,-635802,-66.752,104.382
68.809,30.292,2483534,-635802,-66.718,104.36
68.986,27.222,2487550,-635802,-66.684,104.337
67.454,27.27,2491566,-635802,-66.649,104.315
65.735,29.117,2495582,-635802,-66.615,104.293
66.176,28.777,2499598,-635802,-66.58,104.271
66.888,29.119,2503614,-635802,-66.546,104.249
71.712,26.931,2507630,-635802,-66.512,104.227
74.197,26.346,2511646,-635802,-66.477,104.206
78.353,25.866,2515662,-635802,-66.443,104.184
81.293,25.283,2519678,-635802,-66.408,104.162
79.155,26.084,2523694,-635802,-66.374,104.14
79.82,27.748,2527710,-635802,-66.34,104.119
68.736,26.408,2531727,-635802,-66.305,104.097
69.078,27.333,2535743,-635802,-66.271,104.076
70.545,27.769,2539759,-635802,-66.236,104.055
65.172,30.382,2543775,-635802,-66.202,104.033
67.512,30.347,2547791,-635802,-66.168,104.012
69.884,30.001,2551807,-635802,-66.133,103.991
69.766,29.548,2555823,-635802,-66.099,103.97
69.064,29.386,2559839,-635802,-66.064,103.949
70.282,25.773,2563855,-635802,-66.03,103.928
74.58,26.637,2567871,-635802,-65.996,103.907
83.093,29.275,2443373,-631790,-67.071,104.498
83.004,29.414,2447389,-631790,-67.037,104.475
74.242,27.088,2451405,-631790,-67.002,104.452
67.98,24.442,2455421,-631790,-66.968,104.429
68.344,24.866,2459437,-631790,-66.933,104.407
67.931,25.04,2463453,-631790,-66.899,104.384
67.571,25.573,2467470,-631790,-66.864,104.362
66.66,25.256,2471486,-631790,-66.83,104.34
67.658,27.142,2475502,-631790,-66.796,104.317
70.79,24.723,2479518,-631790,-66.761,104.295
65.183,26.515,2483534,-631790,-66.727,104.273
62.655,27.28,2487550,-631790,-66.692,104.251
62.552,27.313,2491566,-631790,-66.658,104.229
65.713,28.02,2495582,-631790,-66.624,104.207
66.163,27.954,2499598,-631790,-66.589,104.185
65.674,28.076,2503614,-631790,-66.555,104.163
62.211,27.091,2507630,-631790,-66.52,104.141
79.142,25.474,2511646,-631790,-66.486,104.119
78.396,27.125,2515662,-631790,-66.451,104.098
76.326,28.232,2519678,-631790,-66.417,104.076
81.031,25.762,2523694,-631790,-66.383,104.055
80.876,26.292,2527710,-631790,-66.348,104.033
71.682,28.109,2531727,-631790,-66.314,104.012
66.215,25.37,2535743,-631790,-66.279,103.991
69.214,26.772,2539759,-631790,-66.245,103.969
63.288,29.363,2543775,-631790,-66.211,103.948
65.472,29.925,2547791,-631790,-66.176,103.927
67.0,30.035,2551807,-631790,-66.142,103.906
64.793,28.563,2555823,-631790,-66.107,103.885
72.312,33.891,2559839,-631790,-66.073,103.864
76.286,27.22,2563855,-631790,-66.039,103.843
62.758,25.559,2567871,-631790,-66.004,103.822
87.273,30.679,2435341,-627777,-67.149,104.455
85.774,30.218,2439357,-627777,-67.114,104.432
84.825,29.641,2443373,-627777,-67.08,104.409
84.331,29.385,2447389,-627777,-67.045,104.387
82.593,28.975,2451405,-627777,-67.011,104.364
67.688,23.743,2455421,-627777,-66.977,104.342
68.188,24.239,2459437,-627777,-66.942,104.319
68.167,24.83,2463453,-627777,-66.908,104.297
67.442,25.58,2467470,-627777,-66.873,104.274
64.011,24.393,2471486,-627777,-66.839,104.252
68.345,27.03,2475502,-627777,-66.804,104.23
69.658,26.135,2479518,-627777,-66.77,104.208
65.405,27.715,2483534,-627777,-66.736,104.186
65.769,26.415,2487550,-627777,-66.701,104.164
66.692,25.83,2491566,-627777,-66.667,104.142
62.434,26.94,2495582,-627777,-66.632,104.12
63.045,26.924,2499598,-627777,-66.598,104.098
61.944,26.814,2503614,-627777,-66.563,104.077
69.585,26.298,2507630,-627777,-66.529,104.055
70.473,25.987,2511646,-627777,-66.495,104.033
70.658,25.537,2515662,-627777,-66.46,104.012
72.335,26.295,2519678,-627777,-66.426,103.99
69.254,25.007,2523694,-627777,-66.391,103.969
69.562,25.352,2527710,-627777,-66.357,103.948
67.857,25.425,2531727,-627777,-66.322,103.926
66.993,25.899,2535743,-627777,-66.288,103.905
67.696,26.676,2539759,-627777,-66.254,103.884
65.344,30.56,2543775,-627777,-66.219,103.863
67.423,32.662,2547791,-627777,-66.185,103.842
71.154,29.408,2551807,-627777,-66.15,103.821
61.864,28.099,2555823,-627777,-66.116,103.8
63.572,28.607,2559839,-627777,-66.081,103.779
61.401,27.686,2563855,-627777,-66.047,103.759
61.949,27.737,2567871,-627777,-66.013,103.738
89.379,31.777,2423293,-623765,-67.261,104.435
85.935,30.833,2427309,-623765,-67.227,104.412
86.516,30.892,2431325,-623765,-67.192,104.389
89.765,31.501,2435341,-623765,-67.158,104.366
88.708,30.974,2439357,-623765,-67.123,104.344
87.29,30.388,2443373,-623765,-67.089,104.321
85.861,29.655,2447389,-623765,-67.054,104.299
84.233,29.245,2451405,-623765,-67.02,104.276
67.533,23.61,2455421,-623765,-66.985,104.254
67.786,24.122,2459437,-623765,-66.951,104.231
67.651,24.817,2463453,-623765,-66.916,104.209
66.916,25.328,2467470,-623765,-66.882,104.187
63.077,24.112,2471486,-623765,-66.848,104.165
67.551,25.571,2475502,-623765,-66.813,104.143
66.505,25.018,2479518,-623765,-66.779,104.121
61.846,25.847,2483534,-623765,-66.744,104.099
63.279,27.189,2487550,-623765,-66.71,104.077
65.775,25.874,2491566,-623765,-66.675,104.055
64.972,26.375,2495582,-623765,-66.641,104.033
63.628,26.589,2499598,-623765,-66.606,104.012
65.918,26.216,2503614,-623765,-66.572,103.99
68.537,26.912,2507630,-623765,-66.538,103.969
70.077,24.743,2511646,-623765,-66.503,103.947
72.4,26.432,2515662,-623765,-66.469,103.926
72.912,26.614,2519678,-623765,-66.434,103.904
72.74,26.434,2523694,-623765,-66.4,103.883
68.633,24.774,2527710,-623765,-66.365,103.862
68.856,25.976,2531727,-623765,-66.331,103.841
76.41,28.174,2535743,-623765,-66.296,103.82
75.706,26.934,2539759,-623765,-66.262,103.799
73.807,26.912,2543775,-623765,-66.228,103.778
61.051,25.874,2547791,-623765,-66.193,103.757
57.801,26.872,2551807,-623765,-66.159,103.736
64.697,28.874,2555823,-623765,-66.124,103.715
65.98,28.697,2559839,-623765,-66.09,103.695
65.354,27.968,2563855,-623765,-66.055,103.674
65.863,27.787,2567871,-623765,-66.021,103.653
64.811,23.508,2367068,-619753,-67.752,104.672
67.089,23.856,2371084,-619753,-67.718,104.648
67.087,22.979,2375100,-619753,-67.684,104.625
68.615,23.753,2379116,-619753,-67.649,104.601
72.55,25.75,2407229,-619753,-67.408,104.438
76.562,28.731,2411245,-619753,-67.373,104.415
80.743,30.406,2415261,-619753,-67.339,104.392
81.168,29.553,2419277,-619753,-67.304,104.369
83.662,29.969,2423293,-619753,-67.27,104.346
89.019,30.874,2427309,-619753,-67.235,104.323
88.025,30.412,2431325,-619753,-67.201,104.3
83.058,29.133,2435341,-619753,-67.166,104.278
83.944,29.744,2439357,-619753,-67.132,104.255
89.318,31.017,2443373,-619753,-67.097,104.233
89.243,30.553,2447389,-619753,-67.063,104.21
86.603,29.858,2451405,-619753,-67.029,104.188
68.385,24.415,2455421,-619753,-66.994,104.166
67.568,24.412,2459437,-619753,-66.96,104.143
67.286,24.635,2463453,-619753,-66.925,104.121
66.477,24.719,2467470,-619753,-66.891,104.099
63.45,23.154,2471486,-619753,-66.856,104.077
62.755,22.924,2475502,-619753,-66.822,104.055
64.876,23.342,2479518,-619753,-66.787,104.033
60.756,23.99,2483534,-619753,-66.753,104.012
62.052,25.091,2487550,-619753,-66.718,103.99
65.565,25.194,2491566,-619753,-66.684,103.968
66.231,25.662,2495582,-619753,-66.649,103.947
65.826,26.32,2499598,-619753,-66.615,103.925
66.2,26.007,2503614,-619753,-66.581,103.904
67.937,26.549,2507630,-619753,-66.546,103.882
62.402,24.527,2511646,-619753,-66.512,103.861
63.067,25.801,2515662,-619753,-66.477,103.84
63.719,26.124,2519678,-619753,-66.443,103.818
71.928,26.419,2523694,-619753,-66.408,103.797
75.208,27.21,2527710,-619753,-66.374,103.776
65.192,28.073,2531727,-619753,-66.339,103.755
67.736,27.088,2535743,-619753,-66.305,103.734
66.453,27.242,2539759,-619753,-66.27,103.713
65.398,27.586,2543775,-619753,-66.236,103.693
65.37,27.903,2547791,-619753,-66.202,103.672
61.047,27.885,2551807,-619753,-66.167,103.651
62.347,28.299,2555823,-619753,-66.133,103.63
64.16,27.701,2559839,-619753,-66.098,103.61
63.645,26.416,2563855,-619753,-66.064,103.589
64.141,26.701,2567871,-619753,-66.029,103.569
64.779,24.299,2363052,-615740,-67.796,104.605
64.012,24.02,2367068,-615740,-67.761,104.581
63.297,22.945,2371084,-615740,-67.727,104.557
65.024,23.505,2375100,-615740,-67.692,104.534
66.894,24.164,2379116,-615740,-67.658,104.51
69.236,25.113,2383132,-615740,-67.624,104.487
69.59,25.532,2387148,-615740,-67.589,104.464
70.861,26.947,2391164,-615740,-67.555,104.44
71.702,27.395,2395180,-615740,-67.52,104.417
72.839,27.841,2399196,-615740,-67.486,104.394
71.469,25.269,2403212,-615740,-67.451,104.371
71.605,24.996,2407229,-615740,-67.417,104.348
72.346,25.447,2411245,-615740,-67.382,104.325
76.324,26.958,2415261,-615740,-67.348,104.302
93.599,31.785,2419277,-615740,-67.313,104.279
91.516,31.531,2423293,-615740,-67.279,104.257
87.039,30.598,2427309,-615740,-67.244,104.234
87.88,30.535,2431325,-615740,-67.21,104.212
85.703,29.825,2435341,-615740,-67.175,104.189
83.908,29.344,2439357,-615740,-67.141,104.167
89.251,31.016,2443373,-615740,-67.106,104.144
92.145,31.156,2447389,-615740,-67.072,104.122
90.392,30.652,2451405,-615740,-67.037,104.1
78.46,27.954,2455421,-615740,-67.003,104.078
68.22,24.578,2459437,-615740,-66.968,104.056
67.644,24.38,2463453,-615740,-66.934,104.034
67.022,24.085,2467470,-615740,-66.899,104.012
66.252,23.656,2471486,-615740,-66.865,103.99
67.108,24.15,2475502,-615740,-66.83,103.968
68.371,24.482,2479518,-615740,-66.796,103.946
64.488,25.052,2483534,-615740,-66.761,103.925
63.404,24.664,2487550,-615740,-66.727,103.903
61.644,24.123,2491566,-615740,-66.692,103.881
66.058,24.851,2495582,-615740,-66.658,103.86
66.095,26.211,2499598,-615740,-66.623,103.838
63.043,26.444,2503614,-615740,-66.589,103.817
66.344,25.722,2507630,-615740,-66.555,103.796
61.871,24.321,2511646,-615740,-66.52,103.775
60.033,23.717,2515662,-615740,-66.486,103.753
62.566,25.348,2519678,-615740,-66.451,103.732
69.302,25.225,2523694,-615740,-66.417,103.711
66.644,28.397,2527710,-615740,-66.382,103.69
71.71,26.568,2531727,-615740,-66.348,103.669
68.169,26.98,2535743,-615740,-66.313,103.649
66.376,27.078,2539759,-615740,-66.279,103.628
65.714,27.242,2543775,-615740,-66.244,103.607
64.958,27.625,2547791,-615740,-66.21,103.587
58.686,27.156,2551807,-615740,-66.175,103.566
57.964,26.918,2555823,-615740,-66.141,103.545
59.9,26.018,2559839,-615740,-66.107,103.525
65.587,26.174,2563855,-615740,-66.072,103.505
63.244,25.791,2567871,-615740,-66.038,103.484
58.479,24.89,2571887,-615740,-66.003,103.464
59.184,24.311,2575903,-615740,-65.969,103.444
62.712,21.959,2334939,-611728,-68.046,104.681
62.989,21.975,2338955,-611728,-68.012,104.657
61.31,19.643,2342972,-611728,-67.977,104.633
60.811,19.23,2346988,-611728,-67.943,104.609
61.996,20.592,2355020,-611728,-67.874,104.561
63.195,21.667,2359036,-611728,-67.839,104.537
64.713,22.912,2363052,-611728,-67.805,104.514
66.678,25.328,2367068,-611728,-67.77,104.49
63.267,24.056,2371084,-611728,-67.736,104.467
61.799,22.162,2375100,-611728,-67.701,104.443
63.539,23.099,2379116,-611728,-67.667,104.42
65.974,23.83,2383132,-611728,-67.632,104.396
68.323,24.836,2387148,-611728,-67.598,104.373
69.555,26.376,2391164,-611728,-67.563,104.35
72.283,28.01,2395180,-611728,-67.529,104.327
71.561,26.76,2399196,-611728,-67.494,104.304
70.63,24.514,2403212,-611728,-67.46,104.281
70.47,24.053,2407229,-611728,-67.425,104.258
70.771,24.58,2411245,-611728,-67.391,104.236
72.17,26.341,2415261,-611728,-67.356,104.213
77.192,27.286,2419277,-611728,-67.322,104.19
78.146,27.771,2423293,-611728,-67.287,104.168
81.356,29.126,2427309,-611728,-67.253,104.145
83.562,29.641,2431325,-611728,-67.218,104.123
85.06,29.907,2435341,-611728,-67.184,104.1
85.792,29.996,2439357,-611728,-67.149,104.078
88.967,30.811,2443373,-611728,-67.115,104.056
96.033,31.626,2447389,-611728,-67.08,104.034
94.596,31.246,2451405,-611728,-67.046,104.012
90.966,30.861,2455421,-611728,-67.011,103.99
68.888,25.005,2459437,-611728,-66.977,103.968
68.178,24.327,2463453,-611728,-66.942,103.946
67.681,23.755,2467470,-611728,-66.908,103.924
67.615,23.755,2471486,-611728,-66.873,103.902
68.066,23.857,2475502,-611728,-66.839,103.88
68.897,24.183,2479518,-611728,-66.804,103.859
64.387,24.666,2483534,-611728,-66.77,103.837
64.811,25.063,2487550,-611728,-66.735,103.816
65.102,25.234,2491566,-611728,-66.701,103.794
61.666,23.672,2495582,-611728,-66.666,103.773
64.685,25.54,2499598,-611728,-66.632,103.752
65.584,26.395,2503614,-611728,-66.597,103.731
66.821,25.483,2507630,-611728,-66.563,103.709
64.772,26.214,2511646,-611728,-66.528,103.688
62.983,24.804,2515662,-611728,-66.494,103.667
64.772,27.567,2519678,-611728,-66.46,103.646
71.774,27.486,2523694,-611728,-66.425,103.625
70.415,27.068,2527710,-611728,-66.391,103.605
70.7,26.787,2531727,-611728,-66.356,103.584
68.922,27.004,2535743,-611728,-66.322,103.563
66.515,27.056,2539759,-611728,-66.287,103.542
65.759,27.17,2543775,-611728,-66.253,103.522
65.413,27.458,2547791,-611728,-66.218,103.501
57.962,26.473,2551807,-611728,-66.184,103.481
55.414,25.798,2555823,-611728,-66.149,103.46
55.894,24.87,2559839,-611728,-66.115,103.44
62.002,25.571,2563855,-611728,-66.08,103.42
60.699,25.299,2567871,-611728,-66.046,103.399
60.018,25.527,2571887,-611728,-66.011,103.379
60.084,24.626,2575903,-611728,-65.977,103.359
63.353,22.742,2330923,-607716,-68.09,104.613
63.217,22.353,2334939,-607716,-68.055,104.589
63.203,21.849,2338955,-607716,-68.021,104.565
62.422,19.075,2342972,-607716,-67.986,104.541
64.639,22.634,2346988,-607716,-67.952,104.517
66.408,24.652,2351004,-607716,-67.917,104.493
63.255,21.599,2355020,-607716,-67.883,104.47
62.528,20.654,2359036,-607716,-67.848,104.446
63.053,21.349,2363052,-607716,-67.814,104.422
64.278,22.412,2367068,-607716,-67.779,104.399
65.003,24.26,2371084,-607716,-67.745,104.376
62.331,23.182,2375100,-607716,-67.71,104.352
62.718,23.117,2379116,-607716,-67.676,104.329
62.845,22.533,2383132,-607716,-67.641,104.306
64.052,22.182,2387148,-607716,-67.607,104.283
67.639,23.948,2391164,-607716,-67.572,104.26
68.608,24.722,2395180,-607716,-67.538,104.237
69.775,25.561,2399196,-607716,-67.503,104.214
69.899,23.656,2403212,-607716,-67.469,104.191
69.694,23.349,2407229,-607716,-67.434,104.169
70.034,23.749,2411245,-607716,-67.4,104.146
71.154,24.951,2415261,-607716,-67.365,104.123
74.593,26.23,2419277,-607716,-67.331,104.101
78.707,28.287,2423293,-607716,-67.296,104.078
80.277,28.816,2427309,-607716,-67.262,104.056
81.385,29.046,2431325,-607716,-67.227,104.034
84.454,29.88,2435341,-607716,-67.192,104.011
86.354,30.211,2439357,-607716,-67.158,103.989
89.633,30.869,2443373,-607716,-67.123,103.967
97.592,31.699,2447389,-607716,-67.089,103.945
95.98,31.364,2451405,-607716,-67.054,103.923
92.76,31.097,2455421,-607716,-67.02,103.901
69.373,25.356,2459437,-607716,-66.985,103.88
69.452,25.015,2463453,-607716,-66.951,103.858
69.74,24.973,2467470,-607716,-66.916,103.836
68.06,23.818,2471486,-607716,-66.882,103.814
68.049,23.643,2475502,-607716,-66.847,103.793
68.509,24.101,2479518,-607716,-66.813,103.771
64.83,24.661,2483534,-607716,-66.778,103.75
65.25,25.001,2487550,-607716,-66.744,103.729
65.634,25.223,2491566,-607716,-66.709,103.707
63.595,24.795,2495582,-607716,-66.675,103.686
61.367,23.645,2499598,-607716,-66.64,103.665
66.004,25.439,2503614,-607716,-66.606,103.644
65.74,26.104,2507630,-607716,-66.571,103.623
63.973,24.885,2511646,-607716,-66.537,103.602
64.261,25.661,2515662,-607716,-66.502,103.581
67.427,26.092,2519678,-607716,-66.468,103.56
68.206,28.48,2523694,-607716,-66.433,103.539
70.393,27.105,2527710,-607716,-66.399,103.519
71.054,26.901,2531727,-607716,-66.364,103.498
69.273,27.033,2535743,-607716,-66.33,103.477
66.314,27.241,2539759,-607716,-66.295,103.457
65.639,27.215,2543775,-607716,-66.261,103.436
